trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1103,False,"{'a': 0.01, 'e': 0.030712964265252576}",30,15,24.9034344102784,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.01, 'e': 0.029317330072228347}",30,16,25.643827116036398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.01, 'e': 0.02792163872356876}",20,9,22.04507912179116,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.01, 'e': 0.026525892940246175}",20,8,18.12373936410668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.01, 'e': 0.02513009544333753}",20,12,16.22284928141095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.01, 'e': 0.023734248954021916}",30,20,19.706038365926293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.01, 'e': 0.02233835619357393}",25,9,29.876732917554268,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.01, 'e': 0.02094241988335705}",20,6,22.121255404481907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.01, 'e': 0.01954644274482121}",20,6,24.700182153724047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.01, 'e': 0.01815042749949482}",20,6,27.678004501048306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.01, 'e': 0.01675437686898127}",20,12,14.61560696281079,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.01, 'e': 0.015358293574952692}",20,3,27.412210115656833,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.01, 'e': 0.013962180339145352}",20,9,21.854835070000004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.01, 'e': 0.012566039883352552}",25,13,21.1929001451315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.01, 'e': 0.01116987492942222}",25,0,40.04216127940064,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1118,False,"{'a': 0.01, 'e': 0.009773688199249151}",25,16,18.084306783516176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.01, 'e': 0.008377482414770819}",20,13,15.723520535251236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.01, 'e': 0.006981260297961624}",35,15,31.290807593659466,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.01, 'e': 0.005585024570828246}",20,14,12.154181799399046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.01, 'e': 0.004188777955403904}",20,12,15.394187420263185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,12,33.466381537917776,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,8,33.66212238577795,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,6,28.762769043650707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,17,22.211175098514545,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,7,41.92737411474134,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,2,27.87664332083261,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,4,26.271018514572084,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,8,29.48208687084066,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,9,18.099499423201063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,13,31.555301053175356,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
